Id,pub_title,dataset_title,dataset_label,cleaned_label
45486761-a286-4b31-9acb-a86fcce985c0,The Immigrant Parent Disadvantage: Parent Linguistic Capital and Student School Performance,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
942f5083-35d4-4648-9e83-6a71126c2eb0,Gender Effects in Children’s Development and Education,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
25c13506-3060-47f6-b5ec-f6272d43c783,Mathematics Achievement: The Role of Homework and Self-Efficacy Beliefs:,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
8aac88e6-871d-4665-81c9-88378fdac103,The Path through Math: Course Sequences and Academic Performance at the Intersection of Race‐Ethnicity and Gender,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
b79ddb6d-7d31-4f7b-aa38-ecf3dce80a99,Disabled or Young? Relative Age and Special Education Diagnoses in Schools,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
a1431892-f9f8-47c1-b141-4660e2d56a3d,Gender gaps in math and reading gains during elementary and high school by race and ethnicity,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
a28ac59c-b91c-4935-b308-eb1b2ef7e7fa,"Filling up silences—first in family students, capital and university talk in the home",National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
4afe6c2e-ffd0-415e-9323-4ada7e1ee7aa,Is Student-Right-to-Know All You Should Know? An Analysis of Community College Graduation Rates. CCRC Working Paper No. 2.,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
75d7216c-4740-4afa-965f-7a1b4494e432,The Potential Impact of Vouchers,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
b3e94b04-d6a6-4c9e-a1da-3a837c6f42bb,"Relationships among adolescents' perceptions of friends' behaviors, academic self-concept, and math performance",National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
e188b34a-73ee-456b-b10c-95aba94d3eb6,"""High""-School: The Relationship between Early Marijuana Use and Educational Outcomes",National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
999180e0-737c-49a2-b1c5-a627ebb0d599,Connecting School and Home: Examining Parental and School Involvement in Readiness for College Through Multilevel SEM,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
fb540ef3-4708-437a-9a3f-988811b3552e,Doing harm by doing good: latrogenic effects of early childhood enrollment and promotion policies,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
fae3fe6d-3c20-4047-8717-4e578dc184eb,"Mexican-origin adolescents' educational expectation trajectories: Intersection of nativity, sex, and socioeconomic status",National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
a5a2447f-39d3-4563-b9bb-d335753c5153,An Economic Model of Locus of Control and the Human Capital Investment Decision,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
eed8a3aa-d713-48a5-898b-c7fb41d28ec3,College Freshmen's Perceptions of Their High School Experiences:,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
4b09bc2b-557f-4f43-962d-5362680dc223,"The Contributions of Parental, Academic, School, and Peer Factors to Differences by Socioeconomic Status in Adolescents’ Locus of Control:",National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
5d494bae-8177-426a-8247-f5d369257590,Family Boundary Ambiguity and the Measurement of Family Structure: The Significance of Cohabitation,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
d3649b47-4d07-4391-8003-963537965a23,The Roles of Social Capital and Parental Financial Preparation in College Completion in the United States,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
d1d415c5-208d-4f7b-a0e2-629eba26d09b,ESL Placement and Schools: Effects on Immigrant Achievement,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
7bedd569-d0ca-4833-9e41-b8a383bfd0f7,Gift and sacrifice: Parental involvement in Latino adolescents’ education.,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
32a1d98f-4866-4fe8-b244-ac335d668f19,The Potential Impact of Large-Scale Voucher Programs,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
00b81ff9-667b-438c-88d4-d08d4979ab68,Family Structure and the Intergenerational Transmission of Educational Advantage,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
93572da5-bcb2-4f91-a963-d35f6c528b03,Causal Inference and the Heckman Model,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
a53525a0-fd6c-4b81-8ea9-15003c8a7768,Undergraduate Latina/o Students: A Systematic Review of Research Identifying Factors Contributing to Academic Success Outcomes,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
b22d7615-e2a9-4a16-a574-8850aed4efe8,Raising Academic Standards and Vocational Concentrators: Are They Better Off Or Worse Off?,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
c0087f02-7b57-4fa3-b26d-94ecd09f961e,A Future for the National Education Longitudinal Program,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
c518fe05-128b-4adc-9d5e-1a96f75e223b,Comments on Neural Networks,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
13249dee-5afd-4ef7-9945-06769ef37545,Transfer Students: Postsecondary Institutions Could Promote More Consistent Consideration of Coursework by Not Basing Determinations on Accreditation,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
0e570451-046b-4557-b3fe-8f673b7d9e40,The impact of employment during school on college student academic performance. NBER working paper no. 14006,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
04129b63-82eb-4e98-af6e-d6f065ac3170,Challenge and opportunity: Rethinking the role and function of developmental education in community college,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
d475734f-8faf-4a75-9a54-73abdb3d9166,Uncertainty in Early Occupational Aspirations: Role Exploration or Aimlessness?,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
e36dfa9f-d0d0-4214-88d1-39812164871d,No Child Left Behind and High School Reform.,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
e03d3c0f-66b1-4767-82f0-b91c55b88f89,The Impact of Repealing Sunday Closing Laws on Educational Attainment,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
1d7291bb-ec67-4c23-8b31-b99263ff875f,Children’s Cultural Capital and Teachers’ Assessments of Effort and Ability: The Influence of School Sector,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
6bd3c041-d51d-4d30-9c47-0bcd0c0a16ee,DOES STUDENT WORK REALLY AFFECT EDUCATIONAL OUTCOMES? A REVIEW OF THE LITERATURE,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
6f8c62ad-e4c2-4ee0-bb39-1df79ad754c6,Intergenerational Closure and Academic Achievement in High School: A New Evaluation of Coleman's Conjecture,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
cf0223e8-f25e-4ea4-b63e-e971d72a9caa,Determining the Effects of Pre-College STEM Contexts on STEM Major Choices in 4-year Postsecondary Institutions Using Multilevel Structural Equation Modeling,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
88b67809-5c7e-49d7-99e4-5de1b0a76bc4,The School for Science and Math at Vanderbilt: An Innovative Research-Based Program for High School Students,National Education Longitudinal Study,National Education Longitudinal Study,national education longitudinal study
